FILE,LABEL,VALUE
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE_label_en-US
label,label,lab_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_EarningsPerShareBasicLineItems
label,label,loc_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE
label,to,lab_us-gaap_EarningsPerShareBasicLineItems_BEFCFC9E93FCEEBF285A01958F6E99DE
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176_terseLabel_en-US
label,label,lab_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176_label_en-US
label,label,lab_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_EarningsPerShareBasicAbstract
label,label,loc_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176
label,to,lab_us-gaap_EarningsPerShareBasicAbstract_861359C56D865C6A30B701958F6E4176
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD_terseLabel_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD_label_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract
label,label,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD
label,to,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasicAbstract_2D68CCABCAF6B85A788601958F6E80BD
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8_verboseLabel_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8_label_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic
label,label,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8
label,to,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_FDCE9218283C4D90C2CC01958F6F85A8
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D_terseLabel_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D_label_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract
label,label,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D
label,to,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasicAbstract_D591465DE4206A4FCEFE01958F6F382D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A_terseLabel_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A_label_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_WeightedAverageNumberOfSharesOutstandingBasic
label,label,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A
label,to,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingBasic_7863666E0E6CF7B23CCF01958F6F304A
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90_verboseLabel_en-US
label,label,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90
label,role,http://www.xbrl.org/2003/role/verboseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90_label_en-US
label,label,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_EarningsPerShareBasic
label,label,loc_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90
label,to,lab_us-gaap_EarningsPerShareBasic_13A5460E4E0A350EFC3401958F70EA90
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D_terseLabel_en-US
label,label,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D_label_en-US
label,label,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_EarningsPerShareDilutedAbstract
label,label,loc_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D
label,to,lab_us-gaap_EarningsPerShareDilutedAbstract_97A5A28027A0D4B9684D01958F701C8D
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073_terseLabel_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073_label_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract
label,label,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073
label,to,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDilutedAbstract_345BC7F27E69C17A79F701958F70F073
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD_terseLabel_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic
label,label,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD
label,to,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic_978491F8C80A6C0BCE8C01958F704BDD
label,type,arc
label,item_type,label_label
label,id,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C_terseLabel_en-US
label,label,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C_label_en-US
label,label,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C_documentation_en-US
label,label,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares
label,label,loc_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
label,to,lab_fb_ReallocationOfNetIncomeAsResultOfConversionOfClassBToClassAShares_A84EA10C4193E73589C801958F708D5C
label,type,arc
label,item_type,label_label
label,id,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA_terseLabel_en-US
label,label,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA_label_en-US
label,label,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA_documentation_en-US
label,label,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_ReallocationOfNetIncomeToClassBCommonStock
label,label,loc_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
label,to,lab_fb_ReallocationOfNetIncomeToClassBCommonStock_91B13D9113B8FBD9F29A01958F712BBA
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337_totalLabel_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337
label,role,http://www.xbrl.org/2003/role/totalLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337_label_en-US
label,label,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted
label,label,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337
label,to,lab_us-gaap_NetIncomeLossAvailableToCommonStockholdersDiluted_ACB86B79136D25ACC4D101958F71A337
label,type,arc
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5_terseLabel_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5_label_en-US
label,label,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,http://xbrl.fasb.org/us-gaap/2020/elts/us-gaap-2020-01-31.xsd#us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract
label,label,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5
label,to,lab_us-gaap_WeightedAverageNumberOfSharesOutstandingAbstract_9D63E30AF7135305737F01958F7163C5
label,type,arc
label,item_type,label_label
label,id,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608_terseLabel_en-US
label,label,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608
label,role,http://www.xbrl.org/2003/role/terseLabel
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608_label_en-US
label,label,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608
label,role,http://www.xbrl.org/2003/role/label
label,type,resource
label,lang,en-US
label,item_type,label_label
label,id,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608_documentation_en-US
label,label,lab_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608
label,role,http://www.xbrl.org/2003/role/documentation
label,type,resource
label,lang,en-US
label,item_type,label_loc
label,href,fb-20200630.xsd#fb_IncrementalCommonSharesAttributableToConversionOfCommonStock
label,label,loc_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608
label,type,locator
label,item_type,label_labelArc
label,order,1
label,arcrole,http://www.xbrl.org/2003/arcrole/concept-label
label,from,loc_fb_IncrementalCommonSharesAttributableToConversionOfCommonStock_E416203B1223828F382E01958F71A608
